Date,Day,Time,Phase,Cage,IdLabel,Age_in_months,hourly_duration
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-2,19231J,12,17.569
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-3,14827B,25,540.997
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-3,16829E,18,6937.098
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-3,18291F,15,323.667
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-3,19231J,12,19.784
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-4,14827B,25,37.952
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-4,16829E,18,54.668
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-4,18291F,15,38.027
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-4,19231J,12,91.053
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-5,14827B,25,85.456
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-5,16829E,18,15.528
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-5,18291F,15,22.021
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-5,19231J,12,17.257
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-6,14827B,25,43.359
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-6,16829E,18,8.74
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-6,18291F,15,78.345
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-6,19231J,12,79.7
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-1,14827B,25,20.657
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-1,16509C,20,252.492
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-1,16829E,18,55.95
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-1,18291F,15,56.299
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-1,19231J,12,85.619
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-2,14827B,25,8.094
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-2,16509C,20,36.001
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-2,16829E,18,393.165
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-2,18291F,15,425.414
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-2,19231J,12,152.15
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-3,14827B,25,15.596
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-3,16509C,20,115.009
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-3,16829E,18,95.716
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-3,18291F,15,156.271
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-3,19231J,12,53.452
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-4,14827B,25,12.775
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-4,16509C,20,2425.909
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-4,16829E,18,4.356
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-4,18291F,15,50.522
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-4,19231J,12,58.152
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-5,14827B,25,17.886
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-5,16509C,20,264.894
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-5,18291F,15,88.8
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-5,19231J,12,169.215
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-6,14827B,25,7.157
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-6,16509C,20,278.389
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-6,18291F,15,45.987
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 3-6,19231J,12,60.095
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 1-1,14827B,25,2.936
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 1-1,19231J,12,626.689
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 1-2,14827B,25,1.668
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 1-2,19231J,12,80.59
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 1-3,19231J,12,680.763
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 1-4,14827B,25,1.251
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 1-4,19231J,12,1143.089
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 1-5,19231J,12,29.834
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 1-6,19231J,12,334.131
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 2-2,19231J,12,2.279
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 2-4,19231J,12,1.331
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 2-6,19231J,12,4.303
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-1,16509C,20,32.526
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-1,18291F,15,108.451
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-2,16509C,20,89.018
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-2,18291F,15,467.351
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-3,16509C,20,1081.591
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-3,18291F,15,2066.838
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-4,16509C,20,20.267
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-4,18291F,15,79.536
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-5,16509C,20,12.689
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-5,18291F,15,68.744
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-6,16509C,20,96.602
2020-09-01,10,2023-03-15T19:00:00Z,dark,Cage 3-6,18291F,15,115.682
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-1,10793A,37,10.446
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-1,14827B,25,29.866
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-1,18291F,15,9.505
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-1,19231J,12,50.469
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-2,10793A,37,56.921
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-2,14827B,25,129.8
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-2,18291F,15,21.565
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-2,19231J,12,3.937
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-3,10793A,37,16.152
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-3,14827B,25,1602.245
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-3,18291F,15,5.842
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-3,19231J,12,431.228
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-4,10793A,37,233.367
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-4,14827B,25,4.572
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-4,18291F,15,89.705
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-4,19231J,12,23.742
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-5,10793A,37,59.529
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-5,19231J,12,25.276
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-6,10793A,37,19.945
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 1-6,19231J,12,17.955
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-1,16829E,18,4.873
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-1,18291F,15,38.953
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-2,10793A,37,16.194
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-2,16829E,18,419.14
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-2,18291F,15,15.505
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-2,19231J,12,8.967
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-3,16829E,18,183.303
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-3,18291F,15,89.228
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-3,19231J,12,2278.598
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-4,10793A,37,2.983
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-4,16829E,18,27.344
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-4,18291F,15,28.591
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-4,19231J,12,2.729
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-5,16829E,18,30.415
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-5,18291F,15,6.39
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-5,19231J,12,9.347
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-6,16829E,18,96.413
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-6,18291F,15,35.332
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 2-6,19231J,12,32.391
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-1,16509C,20,35.211
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-1,16829E,18,51.496
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-1,18291F,15,140.211
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-2,16509C,20,934.675
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-2,18291F,15,58.503
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-3,16509C,20,36.453
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-3,18291F,15,202.418
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-4,16509C,20,122.234
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-4,18291F,15,79.95
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-5,16509C,20,227.094
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-5,18291F,15,132.486
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-6,16509C,20,247.345
2020-09-01,10,2023-03-15T20:00:00Z,dark,Cage 3-6,18291F,15,83.236
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 1-1,14827B,25,3.113
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 1-1,18291F,15,9.312
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 1-2,14827B,25,3.177
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 1-2,18291F,15,2.53
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 1-3,14827B,25,3.209
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 1-3,18291F,15,25.979
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 1-4,14827B,25,1.586
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 1-4,18291F,15,63.929
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 1-5,14827B,25,4.253
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 1-5,18291F,15,5.737
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 1-6,18291F,15,2.452
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-1,16829E,18,16.375
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-1,18291F,15,35.403
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-2,16829E,18,16.426
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-2,18291F,15,14.125
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-2,19231J,12,244.093
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-3,16829E,18,762.64
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-3,18291F,15,64.895
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-3,19231J,12,3558.296
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-4,16829E,18,204.286
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-4,18291F,15,15.665
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-4,19231J,12,2.708
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-5,16829E,18,56.444
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-5,19231J,12,3.734
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-6,16829E,18,31.531
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-6,18291F,15,6.857
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 2-6,19231J,12,6.251
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-1,16509C,20,204.308
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-1,16829E,18,4.469
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-1,18291F,15,73.329
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-2,16509C,20,31.939
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-2,18291F,15,542.33
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-3,16509C,20,1038.523
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-3,18291F,15,1059.314
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-4,16509C,20,43.668
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-4,18291F,15,228.36
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-5,16509C,20,157.207
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-5,18291F,15,100.333
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-6,16509C,20,318.123
2020-09-01,10,2023-03-15T21:00:00Z,dark,Cage 3-6,18291F,15,107.256
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-1,14827B,25,9.53
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-1,18291F,15,33.483
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-2,10793A,37,141.053
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-2,18291F,15,25.199
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-3,10793A,37,1114.756
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-3,14827B,25,423.641
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-3,18291F,15,53.227
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-4,10793A,37,10.468
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-4,14827B,25,817.847
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-4,16829E,18,143.454
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-4,18291F,15,9.911
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-5,14827B,25,10.063
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-5,18291F,15,22.263
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-6,14827B,25,44.768
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 1-6,18291F,15,19.023
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-1,14827B,25,47.972
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-1,16829E,18,11.597
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-1,18291F,15,1.839
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-2,14827B,25,2.995
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-2,18291F,15,9.364
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-3,14827B,25,29.295
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-3,16829E,18,24.574
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-3,18291F,15,4.064
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-3,19231J,12,3630.822
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-4,14827B,25,3.497
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-4,16829E,18,2.621
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-4,18291F,15,9.29
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-4,19231J,12,3.101
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-5,14827B,25,27.707
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-5,16829E,18,79.587
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-5,19231J,12,3.952
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-6,14827B,25,4.211
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-6,16829E,18,5.78
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-6,18291F,15,54.103
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 2-6,19231J,12,1.842
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-1,14827B,25,19.444
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-1,16509C,20,123.336
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-1,16829E,18,81.863
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-1,18291F,15,65.742
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-2,14827B,25,670.259
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-2,16509C,20,52.414
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-2,16829E,18,31.908
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-2,18291F,15,327.429
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-3,14827B,25,31.268
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-3,16509C,20,11.819
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-3,16829E,18,3.497
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-3,18291F,15,654.762
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-4,14827B,25,21.278
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-4,16509C,20,5138.527
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-4,16829E,18,6.533
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-4,18291F,15,479.006
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-5,14827B,25,35.627
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-5,16509C,20,10.839
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-5,16829E,18,9.524
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-5,18291F,15,152.169
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-6,14827B,25,22.106
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-6,16509C,20,14.675
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-6,16829E,18,13.729
2020-09-01,10,2023-03-15T22:00:00Z,dark,Cage 3-6,18291F,15,97.326
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-1,10793A,37,36.014
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-1,14827B,25,62.415
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-1,16829E,18,32.937
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-1,18291F,15,33.113
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-1,19231J,12,9.155
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-2,10793A,37,1969.603
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-2,14827B,25,356.519
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-2,16829E,18,420.865
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-2,18291F,15,100.925
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-2,19231J,12,4.081
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-3,10793A,37,1017.131
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-3,14827B,25,61.813
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-3,16829E,18,141.86
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-3,18291F,15,64.386
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-3,19231J,12,30.643
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-4,10793A,37,3.695
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-4,14827B,25,12.633
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-4,16829E,18,155.422
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-4,18291F,15,131.939
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-4,19231J,12,3.101
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-5,10793A,37,129.069
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-5,14827B,25,78.535
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-5,16829E,18,112.528
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-5,18291F,15,42.226
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-5,19231J,12,22.285
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-6,10793A,37,31.788
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-6,14827B,25,24.534
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-6,16829E,18,61.654
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-6,18291F,15,35.141
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 1-6,19231J,12,18.015
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-1,14827B,25,85.358
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-1,16829E,18,84.197
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-1,18291F,15,103.358
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-2,14827B,25,125.243
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-2,16829E,18,241.056
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-2,18291F,15,174.466
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-2,19231J,12,16.544
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-3,14827B,25,17.421
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-3,16829E,18,37.872
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-3,18291F,15,582.927
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-4,14827B,25,20.396
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-4,16829E,18,11.666
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-4,18291F,15,68.505
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-4,19231J,12,10.065
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-5,14827B,25,69.407
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-5,16829E,18,144.833
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-5,18291F,15,49.869
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-6,14827B,25,58.436
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-6,16829E,18,16.734
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-6,18291F,15,151.111
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 2-6,19231J,12,23.777
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-1,14827B,25,11.461
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-1,16509C,20,9.905
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-1,16829E,18,2.441
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-1,18291F,15,198.111
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-1,19231J,12,113.346
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-2,14827B,25,71.543
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-2,16509C,20,35.982
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-2,16829E,18,6.955
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-2,18291F,15,137.23
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-2,19231J,12,476.833
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-3,14827B,25,587.461
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-3,16509C,20,14.549
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-3,16829E,18,4.68
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-3,18291F,15,14.186
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-3,19231J,12,59.503
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-4,14827B,25,13.261
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-4,16509C,20,106.318
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-4,16829E,18,5.846
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-4,18291F,15,5.838
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-4,19231J,12,52.015
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-5,14827B,25,299.787
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-5,16509C,20,24.957
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-5,16829E,18,151.02
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-5,18291F,15,184.361
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-5,19231J,12,65.066
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-6,14827B,25,44.89
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-6,16509C,20,23.545
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-6,16829E,18,5.698
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-6,18291F,15,20.384
2020-09-01,10,2023-03-15T23:00:00Z,dark,Cage 3-6,19231J,12,106.684
2020-09-02,10,2023-03-15T00:00:00Z,light,Cage 1-1,10793A,37,20.27
2020-09-02,10,2023-03-15T00:00:00Z,light,Cage 1-1,14827B,25,29.362
2020-09-02,10,2023-03-15T00:00:00Z,light,Cage 1-1,18291F,15,76.431
2020-09-02,10,2023-03-15T00:00:00Z,light,Cage 1-1,19231J,12,814.418
2020-09-02,10,2023-03-15T00:00:00Z,light,Cage 1-2,10793A,37,65.627
2020-09-02,10,2023-03-15T00:00:00Z,light,Cage 1-2,14827B,25,35.807
2020-09-02,10,2023-03-15T00:00:00Z,light,Cage 1-2,18291F,15,46.997
2020-09-02,10,2023-03-15T00:00:00Z,light,Cage 1-2,19231J,12,19.679
2020-09-02,10,2023-03-15T00:00:00Z,light,Cage 1-3,10793A,37,553.768
