Week,Time,Day,Age_in_months,IdLabel,sum_distance_hourly
2,2020-08-31T03:00:00Z,8,18,16829E,1614.98284805336
2,2020-08-31T05:00:00Z,8,18,16829E,1636.98284805336
2,2020-08-31T06:00:00Z,8,18,16829E,242
2,2020-08-31T07:00:00Z,8,18,16829E,6061.33998554996
2,2020-08-31T09:00:00Z,8,18,16829E,30253.6454024482
2,2020-08-31T10:00:00Z,8,18,16829E,10530.6906693626
2,2020-08-31T11:00:00Z,8,18,16829E,242
2,2020-08-30T12:00:00Z,8,20,16509C,7449.93139221343
2,2020-08-30T13:00:00Z,8,20,16509C,177.597860347472
2,2020-08-30T14:00:00Z,8,20,16509C,22229.1533496102
2,2020-08-30T15:00:00Z,8,20,16509C,32081.0589270876
2,2020-08-30T16:00:00Z,8,20,16509C,20820.9382678632
2,2020-08-30T17:00:00Z,8,20,16509C,9691.27986692066
2,2020-08-30T18:00:00Z,8,20,16509C,0
2,2020-08-30T19:00:00Z,8,20,16509C,664.793581042416
2,2020-08-30T20:00:00Z,8,20,16509C,12783.0692033844
2,2020-08-30T21:00:00Z,8,20,16509C,18819.387618777
2,2020-08-30T22:00:00Z,8,20,16509C,14576.0391440698
2,2020-08-30T23:00:00Z,8,20,16509C,177.597860347472
2,2020-08-31T00:00:00Z,8,20,16509C,10908.275622342
2,2020-08-31T01:00:00Z,8,20,16509C,0
2,2020-08-31T03:00:00Z,8,20,16509C,2565.1721150643
2,2020-08-31T04:00:00Z,8,20,16509C,242
2,2020-08-31T05:00:00Z,8,20,16509C,2369.76352172777
2,2020-08-31T08:00:00Z,8,20,16509C,4117.73991609712
2,2020-08-31T09:00:00Z,8,20,16509C,39449.3216420616
2,2020-08-31T10:00:00Z,8,20,16509C,13517.2326556594
2,2020-08-31T11:00:00Z,8,20,16509C,0
2,2020-08-30T13:00:00Z,8,25,14827B,6718.84681744666
2,2020-08-30T14:00:00Z,8,25,14827B,25040.2718569386
2,2020-08-30T15:00:00Z,8,25,14827B,59555.0116723438
2,2020-08-30T16:00:00Z,8,25,14827B,45487.2579385202
2,2020-08-30T17:00:00Z,8,25,14827B,11730.5380320921
2,2020-08-30T18:00:00Z,8,25,14827B,14742.2061541991
2,2020-08-30T19:00:00Z,8,25,14827B,37076.5882493496
2,2020-08-30T20:00:00Z,8,25,14827B,34010.5386154822
2,2020-08-30T21:00:00Z,8,25,14827B,36493.0769745427
2,2020-08-30T22:00:00Z,8,25,14827B,42782.4478201959
2,2020-08-30T23:00:00Z,8,25,14827B,30427.8231084818
2,2020-08-31T00:00:00Z,8,25,14827B,177.597860347472
2,2020-08-31T01:00:00Z,8,25,14827B,3450.57001013819
2,2020-08-31T02:00:00Z,8,25,14827B,1372.98284805336
2,2020-08-31T03:00:00Z,8,25,14827B,3229.96569610671
2,2020-08-31T05:00:00Z,8,25,14827B,3458.68829647463
2,2020-08-31T06:00:00Z,8,25,14827B,6162.64108521334
2,2020-08-31T08:00:00Z,8,25,14827B,132
2,2020-08-31T09:00:00Z,8,25,14827B,33270.9509203223
2,2020-08-31T10:00:00Z,8,25,14827B,35206.7037190879
2,2020-08-31T11:00:00Z,8,25,14827B,3006.76997541177
2,2020-08-30T12:00:00Z,8,37,10793A,950.189267010941
2,2020-08-30T13:00:00Z,8,37,10793A,9387.20888624616
2,2020-08-30T14:00:00Z,8,37,10793A,7013.71491467675
2,2020-08-30T15:00:00Z,8,37,10793A,7098.92493852943
2,2020-08-30T16:00:00Z,8,37,10793A,2900.35492839124
2,2020-08-30T20:00:00Z,8,37,10793A,5870.53926409928
2,2020-08-30T21:00:00Z,8,37,10793A,751.195720694944
2,2020-08-30T22:00:00Z,8,37,10793A,5778.88472623504
2,2020-08-30T23:00:00Z,8,37,10793A,4978.33132276059
2,2020-08-31T00:00:00Z,8,37,10793A,5124.02237362349
2,2020-08-31T01:00:00Z,8,37,10793A,242
2,2020-08-31T02:00:00Z,8,37,10793A,0
2,2020-08-31T03:00:00Z,8,37,10793A,242
2,2020-08-31T05:00:00Z,8,37,10793A,1369.78712735841
2,2020-08-31T06:00:00Z,8,37,10793A,551.597860347472
2,2020-08-31T07:00:00Z,8,37,10793A,177.597860347472
2,2020-08-31T09:00:00Z,8,37,10793A,8462.43042167711
2,2020-08-31T10:00:00Z,8,37,10793A,8119.76228972061
2,2020-08-31T11:00:00Z,8,37,10793A,5209.08690061398
2,2020-08-31T12:00:00Z,9,12,19231J,1372.98284805336
2,2020-08-31T13:00:00Z,9,12,19231J,3650.55710277018
2,2020-08-31T14:00:00Z,9,12,19231J,33236.4942168694
2,2020-08-31T15:00:00Z,9,12,19231J,25473.1039515847
2,2020-08-31T16:00:00Z,9,12,19231J,12794.6637958249
2,2020-08-31T17:00:00Z,9,12,19231J,3052.36783575924
2,2020-08-31T18:00:00Z,9,12,19231J,3056.94633505471
2,2020-08-31T19:00:00Z,9,12,19231J,2564.78288277978
2,2020-08-31T20:00:00Z,9,12,19231J,16848.6710499316
2,2020-08-31T21:00:00Z,9,12,19231J,21309.4120485115
2,2020-08-31T22:00:00Z,9,12,19231J,9590.64110755454
2,2020-08-31T23:00:00Z,9,12,19231J,14861.6439213148
2,2020-09-01T00:00:00Z,9,12,19231J,3083.91478554969
2,2020-09-01T01:00:00Z,9,12,19231J,1151.98930173736
2,2020-09-01T03:00:00Z,9,12,19231J,775.787127358413
2,2020-09-01T05:00:00Z,9,12,19231J,821.384987705885
2,2020-09-01T06:00:00Z,9,12,19231J,487.195720694944
2,2020-09-01T07:00:00Z,9,12,19231J,1821.70544842127
2,2020-09-01T08:00:00Z,9,12,19231J,12192.5086595017
2,2020-09-01T09:00:00Z,9,12,19231J,177.597860347472
2,2020-09-01T11:00:00Z,9,12,19231J,3736.81374556053
2,2020-08-31T12:00:00Z,9,15,18291F,5908.79234903525
2,2020-08-31T13:00:00Z,9,15,18291F,1970.1785687483
2,2020-08-31T14:00:00Z,9,15,18291F,20753.7183590635
2,2020-08-31T15:00:00Z,9,15,18291F,38985.5769114035
2,2020-08-31T16:00:00Z,9,15,18291F,2681.56355645419
2,2020-08-31T17:00:00Z,9,15,18291F,1195.38498770589
2,2020-08-31T18:00:00Z,9,15,18291F,15802.6966001049
2,2020-08-31T19:00:00Z,9,15,18291F,38034.8592423384
2,2020-08-31T20:00:00Z,9,15,18291F,3390.74636978112
2,2020-08-31T21:00:00Z,9,15,18291F,2391.76352172777
2,2020-08-31T22:00:00Z,9,15,18291F,18572.1454057358
2,2020-08-31T23:00:00Z,9,15,18291F,29286.8481444512
2,2020-09-01T00:00:00Z,9,15,18291F,10866.4411646222
2,2020-09-01T01:00:00Z,9,15,18291F,177.597860347472
2,2020-09-01T02:00:00Z,9,15,18291F,177.597860347472
2,2020-09-01T03:00:00Z,9,15,18291F,1682.58070840083
2,2020-09-01T05:00:00Z,9,15,18291F,2021.30330876874
2,2020-09-01T06:00:00Z,9,15,18291F,177.597860347472
2,2020-09-01T07:00:00Z,9,15,18291F,6417.38375569872
2,2020-09-01T08:00:00Z,9,15,18291F,177.597860347472
2,2020-09-01T09:00:00Z,9,15,18291F,8271.77519708862
2,2020-09-01T10:00:00Z,9,15,18291F,3108.89047085357
2,2020-09-01T11:00:00Z,9,15,18291F,4500.67759821199
2,2020-08-31T12:00:00Z,9,18,16829E,6432.99231430884
2,2020-08-31T13:00:00Z,9,18,16829E,2127.76352172777
2,2020-08-31T14:00:00Z,9,18,16829E,12694.4885893843
2,2020-08-31T15:00:00Z,9,18,16829E,34831.3674798744
2,2020-08-31T16:00:00Z,9,18,16829E,7529.88197184677
2,2020-08-31T17:00:00Z,9,18,16829E,14475.94953375
2,2020-08-31T18:00:00Z,9,18,16829E,13510.5667328082
2,2020-08-31T19:00:00Z,9,18,16829E,309.597860347472
2,2020-08-31T20:00:00Z,9,18,16829E,6532.67185359345
2,2020-08-31T21:00:00Z,9,18,16829E,15546.5595924
2,2020-08-31T22:00:00Z,9,18,16829E,16763.1898155681
2,2020-08-31T23:00:00Z,9,18,16829E,4106.28041220356
2,2020-09-01T00:00:00Z,9,18,16829E,4097.55285819155
2,2020-09-01T01:00:00Z,9,18,16829E,3681.88401716957
2,2020-09-01T02:00:00Z,9,18,16829E,309.597860347472
2,2020-09-01T04:00:00Z,9,18,16829E,5048.13135748701
2,2020-09-01T06:00:00Z,9,18,16829E,775.787127358413
2,2020-09-01T07:00:00Z,9,18,16829E,4592.48258658251
2,2020-09-01T08:00:00Z,9,18,16829E,974.391441389888
2,2020-09-01T09:00:00Z,9,18,16829E,0
2,2020-09-01T10:00:00Z,9,18,16829E,6346.73567151848
2,2020-09-01T11:00:00Z,9,18,16829E,8428.51210061426
2,2020-08-31T13:00:00Z,9,20,16509C,9133.50564693025
2,2020-08-31T14:00:00Z,9,20,16509C,26856.4782186868
2,2020-08-31T15:00:00Z,9,20,16509C,27299.6739393817
2,2020-08-31T16:00:00Z,9,20,16509C,13253.8369696908
2,2020-08-31T17:00:00Z,9,20,16509C,8930.71206588784
2,2020-08-31T18:00:00Z,9,20,16509C,14860.0520514378
2,2020-08-31T19:00:00Z,9,20,16509C,5265.15071853902
2,2020-08-31T20:00:00Z,9,20,16509C,5617.53995082354
2,2020-08-31T21:00:00Z,9,20,16509C,12830.0498423324
2,2020-08-31T22:00:00Z,9,20,16509C,13224.0627497004
2,2020-08-31T23:00:00Z,9,20,16509C,4910.3442301286
2,2020-09-01T00:00:00Z,9,20,16509C,1903.57425471683
2,2020-09-01T03:00:00Z,9,20,16509C,4976.94854416007
2,2020-09-01T04:00:00Z,9,20,16509C,0
2,2020-09-01T05:00:00Z,9,20,16509C,288.591406663469
2,2020-09-01T06:00:00Z,9,20,16509C,3095.76352172777
2,2020-09-01T07:00:00Z,9,20,16509C,242
2,2020-09-01T08:00:00Z,9,20,16509C,7567.70561220384
2,2020-09-01T09:00:00Z,9,20,16509C,8005.11420554037
2,2020-09-01T11:00:00Z,9,20,16509C,10333.6842156786
2,2020-08-31T13:00:00Z,9,25,14827B,3924.87756348557
2,2020-08-31T14:00:00Z,9,25,14827B,37848.1165248123
2,2020-08-31T15:00:00Z,9,25,14827B,63185.5423802622
2,2020-08-31T16:00:00Z,9,25,14827B,57059.8030663382
2,2020-08-31T17:00:00Z,9,25,14827B,29006.4647288447
2,2020-08-31T18:00:00Z,9,25,14827B,9162.70492547958
2,2020-08-31T19:00:00Z,9,25,14827B,2610.38074312725
2,2020-08-31T20:00:00Z,9,25,14827B,36996.9265710771
2,2020-08-31T21:00:00Z,9,25,14827B,25723.5061822415
2,2020-08-31T22:00:00Z,9,25,14827B,39652.9388736298
2,2020-08-31T23:00:00Z,9,25,14827B,20566.0487270671
2,2020-09-01T00:00:00Z,9,25,14827B,6147.42743144685
2,2020-09-01T01:00:00Z,9,25,14827B,664.793581042416
2,2020-09-01T02:00:00Z,9,25,14827B,487.195720694944
2,2020-09-01T03:00:00Z,9,25,14827B,1130.98284805336
2,2020-09-01T04:00:00Z,9,25,14827B,3143.17432416966
2,2020-09-01T05:00:00Z,9,25,14827B,177.597860347472
2,2020-09-01T06:00:00Z,9,25,14827B,487.195720694944
2,2020-09-01T07:00:00Z,9,25,14827B,9207.91355354253
2,2020-09-01T08:00:00Z,9,25,14827B,14160.7050892621
2,2020-09-01T10:00:00Z,9,25,14827B,177.597860347472
2,2020-09-01T11:00:00Z,9,25,14827B,17055.1626520831
2,2020-08-31T13:00:00Z,9,37,10793A,1795.77642909577
2,2020-08-31T14:00:00Z,9,37,10793A,6794.70846099274
2,2020-08-31T15:00:00Z,9,37,10793A,7643.88057605704
2,2020-08-31T16:00:00Z,9,37,10793A,1614.98284805336
2,2020-08-31T18:00:00Z,9,37,10793A,2987.96569610671
2,2020-08-31T19:00:00Z,9,37,10793A,177.597860347472
2,2020-08-31T21:00:00Z,9,37,10793A,242
2,2020-08-31T22:00:00Z,9,37,10793A,3810.68829647463
2,2020-08-31T23:00:00Z,9,37,10793A,5444.47542383304
2,2020-09-01T00:00:00Z,9,37,10793A,9145.42892163722
2,2020-09-01T01:00:00Z,9,37,10793A,2025.10829713927
2,2020-09-01T03:00:00Z,9,37,10793A,1640.56780103282
2,2020-09-01T04:00:00Z,9,37,10793A,466.189267010941
2,2020-09-01T06:00:00Z,9,37,10793A,3063.68184279062
2,2020-09-01T07:00:00Z,9,37,10793A,950.189267010941
2,2020-09-01T08:00:00Z,9,37,10793A,1821.92548381233
2,2020-09-01T11:00:00Z,9,37,10793A,3142.35492839124
2,2020-09-01T12:00:00Z,10,12,19231J,0
2,2020-09-01T13:00:00Z,10,12,19231J,7189.97516236219
2,2020-09-01T14:00:00Z,10,12,19231J,40199.3119733292
2,2020-09-01T15:00:00Z,10,12,19231J,26545.1316845034
2,2020-09-01T16:00:00Z,10,12,19231J,5005.72921783448
2,2020-09-01T17:00:00Z,10,12,19231J,19398.7348152021
2,2020-09-01T18:00:00Z,10,12,19231J,15138.8556058859
2,2020-09-01T19:00:00Z,10,12,19231J,9174.20464166752
2,2020-09-01T20:00:00Z,10,12,19231J,5210.85891149903
2,2020-09-01T21:00:00Z,10,12,19231J,1351.97639436935
2,2020-09-01T22:00:00Z,10,12,19231J,1437.38498770588
2,2020-09-01T23:00:00Z,10,12,19231J,14394.2419545539
2,2020-09-02T00:00:00Z,10,12,19231J,9756.5759408805
2,2020-09-02T02:00:00Z,10,12,19231J,1127.78712735841
2,2020-09-02T05:00:00Z,10,12,19231J,6104.20094237179
2,2020-09-02T06:00:00Z,10,12,19231J,0
2,2020-09-01T12:00:00Z,10,15,18291F,2632.76997541177
2,2020-09-01T13:00:00Z,10,15,18291F,14295.6857282101
2,2020-09-01T14:00:00Z,10,15,18291F,68901.3113443396
2,2020-09-01T15:00:00Z,10,15,18291F,25016.3563497964
2,2020-09-01T16:00:00Z,10,15,18291F,12506.8598885972
2,2020-09-01T17:00:00Z,10,15,18291F,47583.3584579259
2,2020-09-01T18:00:00Z,10,15,18291F,34643.9917946414
2,2020-09-01T19:00:00Z,10,15,18291F,25516.2911607812
2,2020-09-01T20:00:00Z,10,15,18291F,56015.2504288194
2,2020-09-01T21:00:00Z,10,15,18291F,55186.8504982723
2,2020-09-01T22:00:00Z,10,15,18291F,52204.1105029437
2,2020-09-01T23:00:00Z,10,15,18291F,40733.3237767493
2,2020-09-02T00:00:00Z,10,15,18291F,11295.0182928274
2,2020-09-02T01:00:00Z,10,15,18291F,2037.77642909577
2,2020-09-02T02:00:00Z,10,15,18291F,7257.18874406925
2,2020-09-02T03:00:00Z,10,15,18291F,1019.98930173736
2,2020-09-02T05:00:00Z,10,15,18291F,177.597860347472
2,2020-09-02T06:00:00Z,10,15,18291F,242
2,2020-09-01T12:00:00Z,10,18,16829E,1746.98284805336
2,2020-09-01T13:00:00Z,10,18,16829E,4530.41160590801
2,2020-09-01T14:00:00Z,10,18,16829E,36236.7064883261
2,2020-09-01T15:00:00Z,10,18,16829E,21673.7296621415
2,2020-09-01T16:00:00Z,10,18,16829E,7774.08414622572
2,2020-09-01T17:00:00Z,10,18,16829E,24860.1492217734
2,2020-09-01T18:00:00Z,10,18,16829E,7008.79234903526
2,2020-09-01T20:00:00Z,10,18,16829E,3062.90833186568
2,2020-09-01T21:00:00Z,10,18,16829E,6821.26326025692
2,2020-09-01T22:00:00Z,10,18,16829E,7621.71633280768
2,2020-09-01T23:00:00Z,10,18,16829E,20729.0458088963
2,2020-09-02T01:00:00Z,10,18,16829E,1728.1785687483
2,2020-09-02T02:00:00Z,10,18,16829E,132
2,2020-09-02T03:00:00Z,10,18,16829E,309.597860347472
2,2020-09-02T04:00:00Z,10,18,16829E,242
2,2020-09-02T05:00:00Z,10,18,16829E,0
2,2020-09-02T06:00:00Z,10,18,16829E,177.597860347472
2,2020-09-01T13:00:00Z,10,20,16509C,1792.58070840083
2,2020-09-01T14:00:00Z,10,20,16509C,29618.871869182
2,2020-09-01T15:00:00Z,10,20,16509C,11798.6412489959
2,2020-09-01T16:00:00Z,10,20,16509C,20243.3662222518
2,2020-09-01T17:00:00Z,10,20,16509C,23963.1791643462
2,2020-09-01T18:00:00Z,10,20,16509C,12140.0605405951
2,2020-09-01T19:00:00Z,10,20,16509C,8761.7078213092
2,2020-09-01T20:00:00Z,10,20,16509C,18895.0348994912
2,2020-09-01T21:00:00Z,10,20,16509C,16006.6434581013
2,2020-09-01T22:00:00Z,10,20,16509C,3894.75927714913
2,2020-09-01T23:00:00Z,10,20,16509C,2081.1721150643
2,2020-09-02T00:00:00Z,10,20,16509C,5991.53995082354
2,2020-09-02T03:00:00Z,10,20,16509C,242
2,2020-09-02T04:00:00Z,10,20,16509C,1195.38498770588
2,2020-09-02T06:00:00Z,10,20,16509C,242
2,2020-09-01T12:00:00Z,10,25,14827B,2850.1785687483
2,2020-09-01T13:00:00Z,10,25,14827B,1924.58070840083
2,2020-09-01T14:00:00Z,10,25,14827B,78397.7903260268
2,2020-09-01T15:00:00Z,10,25,14827B,71799.4595857405
2,2020-09-01T16:00:00Z,10,25,14827B,50401.475254072
2,2020-09-01T17:00:00Z,10,25,14827B,64228.5074143442
2,2020-09-01T18:00:00Z,10,25,14827B,34331.8556002521
2,2020-09-01T19:00:00Z,10,25,14827B,775.787127358413
2,2020-09-01T20:00:00Z,10,25,14827B,953.384987705885
2,2020-09-01T21:00:00Z,10,25,14827B,1241.97639436935
2,2020-09-01T22:00:00Z,10,25,14827B,27320.8567503503
2,2020-09-01T23:00:00Z,10,25,14827B,33209.3917376802
2,2020-09-02T00:00:00Z,10,25,14827B,27883.1413225814
2,2020-09-02T01:00:00Z,10,25,14827B,4763.29977325557
2,2020-09-02T02:00:00Z,10,25,14827B,597.195720694944
2,2020-09-02T03:00:00Z,10,25,14827B,1130.98284805336
2,2020-09-02T04:00:00Z,10,25,14827B,0
2,2020-09-02T05:00:00Z,10,25,14827B,177.597860347472
2,2020-09-02T06:00:00Z,10,25,14827B,0
2,2020-09-01T12:00:00Z,10,37,10793A,1462.96994068535
2,2020-09-01T13:00:00Z,10,37,10793A,3476.54419540218
2,2020-09-01T14:00:00Z,10,37,10793A,6778.71562374222
2,2020-09-01T15:00:00Z,10,37,10793A,15420.7072983675
2,2020-09-01T16:00:00Z,10,37,10793A,309.597860347472
2,2020-09-01T17:00:00Z,10,37,10793A,2255.1850224323
2,2020-09-01T20:00:00Z,10,37,10793A,2729.49257577968
2,2020-09-01T22:00:00Z,10,37,10793A,1084.39144138989
2,2020-09-01T23:00:00Z,10,37,10793A,3765.13560206565
2,2020-09-02T00:00:00Z,10,37,10793A,8759.58018545914
2,2020-09-02T01:00:00Z,10,37,10793A,2217.70544842127
2,2020-09-02T04:00:00Z,10,37,10793A,729.195720694944
2,2020-09-02T05:00:00Z,10,37,10793A,1327.38498770589
2,2020-09-02T06:00:00Z,10,37,10793A,2355.49257577968
