Week,Time,Day,Age_in_months,IdLabel,sum_distance_hourly
2,18:00:00,10,18,16829E,7008.79234903526
2,20:00:00,10,18,16829E,3062.90833186568
2,21:00:00,10,18,16829E,6821.26326025692
2,22:00:00,10,18,16829E,7621.71633280768
2,23:00:00,10,18,16829E,20729.0458088963
2,13:00:00,10,20,16509C,1792.58070840083
2,14:00:00,10,20,16509C,29618.871869182
2,15:00:00,10,20,16509C,11798.6412489959
2,16:00:00,10,20,16509C,20243.3662222518
2,17:00:00,10,20,16509C,23963.1791643462
2,18:00:00,10,20,16509C,12140.0605405951
2,19:00:00,10,20,16509C,8761.7078213092
2,20:00:00,10,20,16509C,18895.0348994912
2,21:00:00,10,20,16509C,16006.6434581013
2,22:00:00,10,20,16509C,3894.75927714913
2,23:00:00,10,20,16509C,2081.1721150643
2,12:00:00,10,25,14827B,2850.1785687483
2,13:00:00,10,25,14827B,1924.58070840083
2,14:00:00,10,25,14827B,78397.7903260268
2,15:00:00,10,25,14827B,71799.4595857405
2,16:00:00,10,25,14827B,50401.475254072
2,17:00:00,10,25,14827B,64228.5074143442
2,18:00:00,10,25,14827B,34331.8556002521
2,19:00:00,10,25,14827B,775.787127358413
2,20:00:00,10,25,14827B,953.384987705885
2,21:00:00,10,25,14827B,1241.97639436935
2,22:00:00,10,25,14827B,27320.8567503503
2,23:00:00,10,25,14827B,33209.3917376802
2,12:00:00,10,37,10793A,1462.96994068535
2,13:00:00,10,37,10793A,3476.54419540218
2,14:00:00,10,37,10793A,6778.71562374222
2,15:00:00,10,37,10793A,15420.7072983675
2,16:00:00,10,37,10793A,309.597860347472
2,17:00:00,10,37,10793A,2255.1850224323
2,20:00:00,10,37,10793A,2729.49257577968
2,22:00:00,10,37,10793A,1084.39144138989
2,23:00:00,10,37,10793A,3765.13560206565
